final_split,agent_id,reviewer_name,harness,model,task_id,terminal_status,scoreable_cell,verified_pass,failure_category,latency_seconds,estimated_cost_usd,usage_observed,cost_observation_kind,usage_source,billed_cost_usd,patch_sha256,run_id,paid_cell_source,score_source_kind,source_artifact_path,replacement_rule
selection,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__v2__155,verified_pass,True,True,verified pass,98.898,0.3479525,True,observed_tokens_estimated_cost,adapter_output_usage_json,,19d85a18f1127962cc8a0edace7b79fdd4d54cb0a6f44f63ceb379c79da49776,boltons_small_expansion__selection__kilo_gpt_5_4__boltons__v2__155,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
selection,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__v2__155,verified_fail,True,False,hidden verifier failure,30.102,0.04778235,True,observed_tokens_estimated_cost,adapter_output_usage_json,,ccc626901df7a958816e5979cf37246bb4be5dafa0065a0bd73e06c6990f270f,boltons_small_expansion__selection__kilo_gpt_5_4_mini__boltons__v2__155,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
selection,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__v2__155,verified_fail,True,False,hidden verifier failure,235.813,3.215073,True,observed_tokens_estimated_cost,adapter_output_usage_json,,eb8a12c443113169b4665f21b4502491181cd0a2fffafb6f483e929462edcfd4,boltons_small_expansion__selection__kilo_claude_sonnet_4_6__boltons__v2__155,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
selection,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__v2__163,verified_pass,True,True,verified pass,194.005,0.4533915,True,observed_tokens_estimated_cost,adapter_output_usage_json,,abbdfe6f27a64b3759b32aba5ce5ca31469e47e62049ce778fecbe9d0059b820,boltons_small_expansion__selection__codex_gpt_5_4__boltons__v2__163,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
selection,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__v2__163,verified_pass,True,True,verified pass,92.056,0.2350325,True,observed_tokens_estimated_cost,adapter_output_usage_json,,3cca36fa677aa2c290d7dc9fc4bb8f4de11d819b19014f5ed248633dfdedf486,boltons_small_expansion__selection__kilo_gpt_5_4__boltons__v2__163,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
selection,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__v2__163,verified_fail,True,False,hidden verifier failure,165.074,0.20361555,True,observed_tokens_estimated_cost,adapter_output_usage_json,,76db0e86a938c4464ecc21ec1acc904c5216a5e62d24b749d408c0a71fd2089d,boltons_small_expansion__selection__kilo_gpt_5_4_mini__boltons__v2__163,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
selection,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__v2__163,verified_pass,True,True,verified pass,153.937,2.308254,True,observed_tokens_estimated_cost,adapter_output_usage_json,,934e1f9a03a484143a707fa3519d6ed3fa22575ee452890b3029a71c07509c3e,boltons_small_expansion__selection__kilo_claude_sonnet_4_6__boltons__v2__163,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__v2__164,verified_pass,True,True,verified pass,186.304,0.176314,True,observed_tokens_estimated_cost,adapter_output_usage_json,,fa8ddd05beb3f126817ac8d669769d2207f8be8c7b33801b3c4ba21f69f2b753,boltons_small_expansion__later_check__codex_gpt_5_4__boltons__v2__164,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__v2__164,verified_pass,True,True,verified pass,46.098,0.166941,True,observed_tokens_estimated_cost,adapter_output_usage_json,,e841d054ff94365dc4958b0587a78b2cbfd6ce3d276ba6f9405bee83733a3266,boltons_small_expansion__later_check__kilo_gpt_5_4__boltons__v2__164,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__v2__164,verified_pass,True,True,verified pass,50.298,0.0601425,True,observed_tokens_estimated_cost,adapter_output_usage_json,,9415096994c9d73aec0424d6c4db12f60aa3363e6ef35f15680c272167ded82e,boltons_small_expansion__later_check__kilo_gpt_5_4_mini__boltons__v2__164,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__v2__164,verified_pass,True,True,verified pass,30.385,0.335898,True,observed_tokens_estimated_cost,adapter_output_usage_json,,e841d054ff94365dc4958b0587a78b2cbfd6ce3d276ba6f9405bee83733a3266,boltons_small_expansion__later_check__kilo_claude_sonnet_4_6__boltons__v2__164,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__v2__169,verified_fail,True,False,hidden verifier failure,247.294,0.420489,True,observed_tokens_estimated_cost,adapter_output_usage_json,,9298b65cf7d3e5e296447fafafe4454732620b56eea801fa2940b9ff8c6dbd09,boltons_small_expansion__later_check__codex_gpt_5_4__boltons__v2__169,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__v2__169,verified_fail,True,False,hidden verifier failure,42.935,0.1096465,True,observed_tokens_estimated_cost,adapter_output_usage_json,,dfaceae03e991c64b62087313810e728f4a5da1d20530fd56af9372a13c64134,boltons_small_expansion__later_check__kilo_gpt_5_4__boltons__v2__169,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__v2__169,verified_fail,True,False,hidden verifier failure,44.175,0.0661056,True,observed_tokens_estimated_cost,adapter_output_usage_json,,06f494331a1c99a08193b73b0da00c12234f57755724bfc2e76f125f3d225656,boltons_small_expansion__later_check__kilo_gpt_5_4_mini__boltons__v2__169,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__v2__169,verified_pass,True,True,verified pass,107.39,1.459467,True,observed_tokens_estimated_cost,adapter_output_usage_json,,884df8dc04ca72190a514782bdab3b5a236e56e85136108cd76bf35ccd3402ca,boltons_small_expansion__later_check__kilo_claude_sonnet_4_6__boltons__v2__169,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__v2__170,verified_fail,True,False,hidden verifier failure,413.994,0.235303,True,observed_tokens_estimated_cost,adapter_output_usage_json,,e0d17aaf235d38f2acdbbf6a03e67a837749c4d67dcdb65c00278c17c09dd00a,boltons_small_expansion__later_check__codex_gpt_5_4__boltons__v2__170,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__v2__170,verified_pass,True,True,verified pass,540.713,0.205087,True,observed_tokens_estimated_cost,adapter_output_usage_json,,79d7f644cbcbed621366200fe1804b4820f0f1cff316fcb8f574308b49955ece,boltons_small_expansion__later_check__kilo_gpt_5_4__boltons__v2__170,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__v2__170,verified_fail,True,False,hidden verifier failure,60.992,0.07427295,True,observed_tokens_estimated_cost,adapter_output_usage_json,,73210cabc5a77e3b8bb2df42a802b340a7021fefb55c64daa7a3b7c85e926e8c,boltons_small_expansion__later_check__kilo_gpt_5_4_mini__boltons__v2__170,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__v2__170,verified_pass,True,True,verified pass,69.9,1.130409,True,observed_tokens_estimated_cost,adapter_output_usage_json,,79d7f644cbcbed621366200fe1804b4820f0f1cff316fcb8f574308b49955ece,boltons_small_expansion__later_check__kilo_claude_sonnet_4_6__boltons__v2__170,fresh_paid_small_expansion,fresh_paid_cell,experiments/agent_selection_demo/results/boltons_small_expansion_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__clean_ext__001,verified_pass,True,True,verified pass,85.218,0.186047,True,observed_tokens_estimated_cost,adapter_output_usage_json,,c75676d95bc0eff3fd334158195269a9812004bdd27a5c91b2cd97404d1b999d,reused__reused_original_selection_score__codex_gpt_5_4__boltons__clean_ext__001,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__clean_ext__001,verified_pass,True,True,verified pass,53.667,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,49b184669dd2e96d10cc86986c133daa2162ded969903795f7197bc017d64b05,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__clean_ext__001,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__clean_ext__001,verified_pass,True,True,verified pass,23.023,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,2d2456b1743fa57aed59e22629d99b1fc650c4e2088349a93fc315a171da0bfe,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__clean_ext__001,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__clean_ext__001,verified_pass,True,True,verified pass,38.001,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,fd81a747f59a88534f60cf3c6f8b1cf0162cdddd4058cb65ff29f3d87b679a36,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__clean_ext__001,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__006,verified_fail,True,False,hidden verifier failure,255.352,0.5359655,True,observed_tokens_estimated_cost,adapter_output_usage_json,,9522c7a988d50dc4c78481cab883a34a25464c6919d4b7b6d36181e41dbd1c0a,reused__reused_original_selection_score__codex_gpt_5_4__boltons__hist__006,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__006,verified_fail,True,False,hidden verifier failure,53.717,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,4a5676f6c5632b47481860ec1b6eff5c12a058b8d0fde6b0af9d9eb0247083b1,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__hist__006,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__006,verified_fail,True,False,hidden verifier failure,110.185,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,f74fc3c834c09af9dbec92c325245e92524dd27e0b0dc6fa591d291e60db922a,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__hist__006,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__006,invalid_output,False,False,no meaningful change,96.786,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__hist__006,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__007,verified_pass,True,True,verified pass,94.916,0.235803,True,observed_tokens_estimated_cost,adapter_output_usage_json,,4ec3d9444db195cfbd5331cdfae02aafc8f604869ab405389ac5404b71b4daba,reused__reused_original_selection_score__codex_gpt_5_4__boltons__hist__007,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__007,verified_pass,True,True,verified pass,37.745,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,70fcf2f06e473d7cffdf2def130cd70010e20d655d930308b784bf8f60a7717f,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__hist__007,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__007,verified_pass,True,True,verified pass,27.532,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,f8a20c2fa3a421b45e69fcc32fc2324a44b9a700932fb158a21e2ff69b21ccbb,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__hist__007,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__007,verified_pass,True,True,verified pass,33.5,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,8daf98c3b6c4d6e7d6beb88b3ef0b2ac0d9421aeac4dbae55ae4779c11e45efc,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__hist__007,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__clean_ext__008,verified_pass,True,True,verified pass,106.156,0.2925035,True,observed_tokens_estimated_cost,adapter_output_usage_json,,997897f6f4588f4e470644152fd4d6fdd90fe58ff0a698859f7176f3f08b181b,reused__reused_original_selection_score__codex_gpt_5_4__boltons__clean_ext__008,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__clean_ext__008,verified_pass,True,True,verified pass,178.595,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,fa6dcc1982c98f2adf880badfb2ef6303485bd26b711ea1e7adc4792679cf70f,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__clean_ext__008,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__clean_ext__008,verified_pass,True,True,verified pass,148.947,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,d622c5896cc2654713cd24ee979157dba6472493575807ed57a02e339511e1d7,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__clean_ext__008,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__clean_ext__008,verified_pass,True,True,verified pass,60.214,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,a5a8f909fac4827027afb2328218a0b557a4b2f3311036e1781512c0c2f66f40,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__clean_ext__008,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__clean_ext__010,verified_pass,True,True,verified pass,397.344,0.2233425,True,observed_tokens_estimated_cost,adapter_output_usage_json,,1b073847925ec78897ffebe231aefa4bc98c9601eae4f4a6e325504e901d35d4,reused__reused_original_selection_score__codex_gpt_5_4__boltons__clean_ext__010,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__clean_ext__010,verified_pass,True,True,verified pass,47.295,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,dd80a8c19066b67908659e816235668b63d07ea57af38eab2d38447d3b15f1bb,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__clean_ext__010,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__clean_ext__010,verified_pass,True,True,verified pass,32.541,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,0403186c75bc8afb122a7e17a80436e007667dbe075d6b0cdf3b5848adabbb70,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__clean_ext__010,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__clean_ext__010,verified_pass,True,True,verified pass,38.427,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,b9674188f12ff2d83ea24ad95486b59339cd0f21d59667202c86a04fafa73fea,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__clean_ext__010,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__011,verified_pass,True,True,verified pass,236.836,0.295026,True,observed_tokens_estimated_cost,adapter_output_usage_json,,01c46128f2f07d5c244bd7e6bb88524390253307c6be85feb601bf3670128a83,reused__reused_original_selection_score__codex_gpt_5_4__boltons__hist__011,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__011,verified_fail,True,False,hidden verifier failure,129.524,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,a3eb501bde420920d10d40232aa656060063e7bf629032c2e17a5cbca1176701,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__hist__011,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__011,acut_harness_error,False,False,exceeded budget or timeout,900.008,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__hist__011,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__011,verified_fail,True,False,hidden verifier failure,97.31,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,04eda985ac1c19e96478f16bbc3f89ce5a6225fe7a07530b8873bc4671aceee4,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__hist__011,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__013,verified_pass,True,True,verified pass,95.94,0.231945,True,observed_tokens_estimated_cost,adapter_output_usage_json,,56731a6c35e10ba9bad1a4f0694910e89d289cd75fc533e73042a373532c2c5d,reused__reused_original_selection_score__codex_gpt_5_4__boltons__hist__013,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__013,verified_pass,True,True,verified pass,39.278,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,202a22c8df0c288bdbe4cf47242dfce917b98a3fa6747b2e5737f898afbc72e1,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__hist__013,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__013,verified_pass,True,True,verified pass,63.011,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,f6bf22ff91adfced45a55b647b8f749aa97bd3b0378ad47717d46474504f0652,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__hist__013,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__013,verified_pass,True,True,verified pass,157.9,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,a04dc3f057b778415343f65542f133a13ea37af505018502b93f751802114cfa,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__hist__013,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__014,verified_pass,True,True,verified pass,254.324,0.3766795,True,observed_tokens_estimated_cost,adapter_output_usage_json,,d004d1c655ba81c5754211f304fa29365176203e180d0868f6e1a265f454378a,reused__reused_original_selection_score__codex_gpt_5_4__boltons__hist__014,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__014,verified_pass,True,True,verified pass,102.756,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,1b84f5b16cac53c1eafb3451987edc9314e2aa3fa4fae74d691af5e35c3afed1,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__hist__014,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__014,verified_pass,True,True,verified pass,62.249,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,b848a88ae32eec0e2175dd75980bc0c620e0f374c53c5a62e560663c1a5e1278,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__hist__014,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__014,verified_pass,True,True,verified pass,187.779,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,232299ca3c57cb593d255427417b3c8009cdd4f2c50121518c568017a81dfa52,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__hist__014,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__017,verified_pass,True,True,verified pass,522.452,0.259451,True,observed_tokens_estimated_cost,adapter_output_usage_json,,043ee48d0a193d08901eefb2be36f7b0b493b99e3a98a3ab0c1acaf9902781e2,reused__reused_original_selection_score__codex_gpt_5_4__boltons__hist__017,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__017,verified_pass,True,True,verified pass,49.298,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,d9f2bc83781c46e7b2fe1dd00b47d09e0b5289a5353db0cfe6b0cf3315251855,reused__reused_original_selection_score__kilo_gpt_5_4__boltons__hist__017,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__017,verified_pass,True,True,verified pass,51.561,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,d9f2bc83781c46e7b2fe1dd00b47d09e0b5289a5353db0cfe6b0cf3315251855,reused__reused_original_selection_score__kilo_gpt_5_4_mini__boltons__hist__017,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__017,verified_pass,True,True,verified pass,77.791,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,6e6086bb69cb1cb4889b1dd4d96dd07cb560dfb21ced01affc69c48fe981bb4b,reused__reused_original_selection_score__kilo_claude_sonnet_4_6__boltons__hist__017,reused_committed_paid_cell,reused_original_selection_score,experiments/agent_selection_demo/results/selection_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__clean_ext__017,verified_pass,True,True,verified pass,668.988,0.148874,True,observed_tokens_estimated_cost,adapter_output_usage_json,,ee97ac39bb49a06e8bf0eeba386c88de5da64b8ac95aea19d5ac6bdc9595958a,reused__doubled_timeout__codex_gpt_5_4__boltons__clean_ext__017,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__clean_ext__017,verified_pass,True,True,verified pass,25.743,0.086524,True,observed_tokens_estimated_cost,adapter_output_usage_json,,b5dba996fe61db6f134be6cb1ba30056460faf54e174e6e1ed97c16e86b25a26,reused__doubled_timeout__kilo_gpt_5_4__boltons__clean_ext__017,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__clean_ext__017,verified_pass,True,True,verified pass,21.128,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,bc2733366bbace5991f3aa5182b95a651e76cf5b78e3613c23e4e25e7c64a0b7,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__clean_ext__017,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
